"vst.mean"	"vst.variance"	"vst.variance.expected"	"vst.variance.standardized"	"vst.variable"
"2760"	0.943	1.30705805805806	1.71383726044248	0.762650041650163	0
"4826"	0.922	1.16708308308308	1.73131027326885	0.674103943760203	0
"2820"	0.937	1.25828928928929	1.67598761642866	0.75077481298493	0
"4657"	0.947	1.38157257257256	1.75304601849698	0.788098291770515	0
"4690"	0.957	1.44059159159159	1.83885454929147	0.783417912061975	0
"3016"	0.923	1.25432532532533	1.73104873287961	0.724604282652831	0
"3361"	0.936	1.30120520520521	1.6729477361561	0.77779190412425	0
"4507"	0.921	1.16992892892893	1.73210754199449	0.67543665769262	0
"2626"	0.935	1.30407907907909	1.67076506723129	0.78052809737047	0
"4754"	0.939	1.34262162162163	1.68392811240508	0.797315284263541	0
"3545"	0.916	1.17011411411412	1.72683036721382	0.677608024696747	0
"4483"	0.944	1.35822222222222	1.72228273459438	0.788617452257108	0
"4222"	0.934	1.34498898898899	1.66961883069572	0.805566494736127	0
"4274"	0.928	1.27409009009009	1.70290514496379	0.748186176933058	0
"3378"	0.922	1.32524124124124	1.73131027326885	0.76545565615982	0
"4248"	0.908	1.15469069069069	1.71991628821424	0.671364471982292	0
"3061"	0.944	1.29215615615616	1.72228273459438	0.750257858481337	0
"3159"	0.957	1.46661761761762	1.83885454929147	0.797571302299422	0
"2903"	0.931	1.2655045045045	1.68186964781436	0.752439112120886	0
"3748"	0.901	1.08027927927928	1.70314932702658	0.634283360910736	0
"4399"	0.938	1.31346946946946	1.67970684870625	0.781963513741186	0
"3912"	0.912	1.28153753753754	1.72629432711673	0.742363290782501	0
"4721"	0.936	1.44534934934935	1.6729477361561	0.863953677758227	0
"4958"	0.933	1.34585685685686	1.66969063518913	0.806051629261493	0
"4431"	0.92	1.29489489489489	1.73214700990067	0.747566394476619	0
"4595"	0.95	1.3968968968969	1.78260871745725	0.783625078917744	0
"4348"	0.938	1.37753353353353	1.67970684870625	0.820103540444898	0
"4278"	0.92	1.3009009009009	1.73214700990067	0.751033771074377	0
"3868"	0.95	1.35085085085086	1.78260871745725	0.757794370476169	0
"3175"	0.938	1.3455015015015	1.67970684870625	0.801033527093041	0
"4085"	0.936	1.33724124124124	1.6729477361561	0.799332347532744	0
"4238"	0.91	1.21111111111111	1.7244218886394	0.702328774118438	0
"4291"	0.924	1.31553953953954	1.73029502441769	0.76029782261107	0
"716"	1.072	2.95376976976979	3.06074036386915	0.965050745446385	0
"4446"	0.934	1.26691091091091	1.66961883069572	0.758802480912958	0
"4061"	0.934	1.2609049049049	1.66961883069572	0.755205249080408	0
"3957"	0.926	1.26378778778779	1.721862124539	0.733965728020264	0
"710"	1.046	2.85674074074073	2.75999487669519	1.03505291435953	0
"4546"	0.964	1.49620020020021	1.87499411826544	0.797975943297536	0
"3793"	0.93	1.2963963963964	1.6907634884466	0.766752065120279	0
"4561"	0.898	1.13873473473473	1.70069336184576	0.669570870494174	0
"3367"	0.945	1.3273023023023	1.73086102987915	0.766845101593726	0
"3124"	0.916	1.18412812812813	1.72683036721382	0.685723479625088	0
"4536"	0.911	1.26634534534535	1.72558974992438	0.733862347873147	0
"3171"	0.912	1.2414974974975	1.72629432711673	0.719169076788347	0
"4645"	0.944	1.41828228228229	1.72228273459438	0.823489810235081	0
"2547"	0.935	1.26203703703704	1.67076506723129	0.755364749831901	0
"3187"	0.938	1.2534094094094	1.67970684870625	0.746207238706454	0
"4941"	0.952	1.36105705705705	1.79981613554631	0.756220055024636	0
"4263"	0.925	1.30267767767768	1.72803013817804	0.753851248827847	0
"3620"	0.926	1.25577977977978	1.721862124539	0.729314944491269	0
"3906"	0.92	1.31091091091091	1.73214700990067	0.75681273207064	0
"3639"	0.937	1.34037137137137	1.67598761642866	0.799750164161444	0
"3524"	0.895	1.18115615615616	1.69487553764395	0.696898462407503	0
"2759"	0.954	1.3151991991992	1.81594845575885	0.724249190569456	0
"3685"	0.939	1.35263163163164	1.68392811240508	0.803259724490097	0
"3573"	0.952	1.31701301301301	1.79981613554631	0.731748641987396	0
"3126"	0.918	1.14041641641641	1.72818173787714	0.65989380134133	0
"4409"	0.931	1.33157057057057	1.68186964781436	0.791720435826276	0
"4172"	0.945	1.40938438438438	1.73086102987915	0.814267789299516	0
"2932"	0.931	1.31155055055055	1.68186964781436	0.7798170044004	0
"3477"	0.95	1.40490490490491	1.78260871745725	0.788117376038018	0
"4522"	0.91	1.22312312312313	1.7244218886394	0.709294593846863	0
"4481"	0.942	1.33396996996998	1.70410842298715	0.78279641833566	0
"4830"	0.912	1.18944544544545	1.72629432711673	0.689016598595946	0
"3446"	0.923	1.2262972972973	1.73104873287961	0.708412925647298	0
"753"	1.113	3.48771871871872	3.52560925280411	0.989252769842476	0
"4223"	0.913	1.23866966966967	1.72665351164246	0.717381722110186	0
"4847"	0.95	1.43293293293294	1.78260871745725	0.803840415958975	0
"4827"	0.942	1.41805405405406	1.70410842298715	0.832138398546454	0
"2562"	0.94	1.41981981981982	1.68847399968033	0.840889359320089	0
"4505"	0.893	1.10865965965966	1.688737880836	0.656501919120107	0
"4618"	0.949	1.40380280280281	1.77398404251538	0.791327751072844	0
"4203"	0.937	1.35638738738738	1.67598761642866	0.809306330244666	0
"2595"	0.953	1.39218318318318	1.80799200171271	0.770016228979097	0
"4177"	0.935	1.40818318318319	1.67076506723129	0.842837338894545	0
"3040"	0.923	1.25432532532533	1.73104873287961	0.724604282652831	0
"3264"	0.915	1.24502002002002	1.72680501397996	0.720996296594295	0
"4269"	0.931	1.40764664664664	1.68186964781436	0.836953475244605	0
"2563"	0.943	1.36912012012012	1.71383726044248	0.798862384265493	0
"4154"	0.929	1.35931831831832	1.69678512476924	0.801113999925703	0
"4823"	0.941	1.33685585585586	1.69502138358581	0.788695569744227	0
"3527"	0.925	1.24461961961962	1.72803013817804	0.720253421582038	0
"3004"	0.935	1.33010510510511	1.67076506723129	0.796105407751489	0
"2710"	0.924	1.24346746746747	1.73029502441769	0.718644768620276	0
"4938"	0.935	1.24401901901902	1.67076506723129	0.744580458029657	0
"2184"	1.084	3.12607007007006	3.1984392599524	0.977373592555454	0
"4354"	0.942	1.40203803803804	1.70410842298715	0.822739926125351	0
"2517"	0.909	1.19991891891892	1.72248185458857	0.696622095450479	0
"3788"	0.923	1.17824924924925	1.73104873287961	0.680656313637816	0
"3055"	0.929	1.20916816816817	1.69678512476924	0.712623036657404	0
"4020"	0.932	1.34071671671672	1.67368154598259	0.80105843309015	0
"4289"	0.928	1.2881041041041	1.70290514496379	0.756415651167404	0
"3736"	0.963	1.55518618618619	1.87083063224787	0.831281121539887	0
"2604"	0.966	1.47431831831833	1.88354513889431	0.782735856908525	0
"4159"	0.924	1.20943343343344	1.73029502441769	0.698975270902402	0
"4976"	0.927	1.17684784784785	1.71236081622488	0.687266279803316	0
"3444"	0.911	1.22830730730731	1.72558974992438	0.711818847649699	0
"2914"	0.917	1.23334434434435	1.72697625717971	0.714164042045656	0
"4636"	0.914	1.23984384384384	1.72678478230715	0.718007163687936	0
"3829"	0.932	1.2225985985986	1.67368154598259	0.73048460236253	0
"4627"	0.914	1.30190590590591	1.72678478230715	0.753947984280032	0
"3786"	0.898	1.22682282282282	1.70069336184576	0.721366267632953	0
"3758"	0.932	1.25463063063063	1.67368154598259	0.749623268322562	0
"3542"	0.93	1.32642642642643	1.6907634884466	0.784513289700318	0
"4960"	0.921	1.26802702702703	1.73210754199449	0.732071765917562	0
"2645"	0.925	1.31468968968969	1.72803013817804	0.760802523430429	0
"4335"	0.929	1.33329229229229	1.69678512476924	0.785775566292531	0
"4550"	0.938	1.34349949949949	1.67970684870625	0.799841651258551	0
"3741"	0.902	1.14554154154154	1.70514047076471	0.671816522557696	0
"4874"	0.913	1.28871971971972	1.72665351164246	0.746368458425592	0
"3950"	0.913	1.11454554554554	1.72665351164246	0.645494616047979	0
"3915"	0.966	1.4462902902903	1.88354513889431	0.767855391636277	0
"1589"	1.055	2.67865365365365	2.86431028010521	0.935182781090066	0
"2775"	0.931	1.18942842842843	1.68186964781436	0.707206072702559	0
"4305"	0.919	1.34978878878879	1.7303725576599	0.780056747209514	0
"2548"	0.918	1.30257857857857	1.72818173787714	0.753727776442443	0
"2804"	0.919	1.28972872872873	1.7303725576599	0.745347424182984	0
"3237"	0.929	1.40736636636636	1.69678512476924	0.829431108171559	0
"3006"	0.935	1.30207707707708	1.67076506723129	0.779329842725776	0
"2265"	1.064	2.75265665665664	2.96844965284909	0.927304478287072	0
"3920"	0.932	1.3186946946947	1.67368154598259	0.787900600242627	0
"2581"	0.899	1.13393293293294	1.70132085447852	0.666501518480773	0
"3613"	0.904	1.15593993993994	1.71049184310533	0.675793892031299	0
"2858"	0.911	1.2122912912913	1.72558974992438	0.702537373871403	0
"3699"	0.933	1.33184284284285	1.66969063518913	0.797658449280325	0
"3724"	0.922	1.20111711711712	1.73131027326885	0.693761907187969	0
"4503"	0.932	1.23661261261262	1.67368154598259	0.738857768720044	0
"4352"	0.954	1.46334734734735	1.81594845575885	0.805830882868228	0
"3681"	0.933	1.27378478478479	1.66969063518913	0.762886703644055	0
"4485"	0.926	1.28580980980981	1.721862124539	0.746755382725004	0
"2956"	0.927	1.22289389389389	1.71236081622488	0.714156667395553	0
"4425"	0.944	1.30617017017018	1.72228273459438	0.758394742009529	0
"4145"	0.929	1.32928828828829	1.69678512476924	0.783415807272043	0
"4028"	0.938	1.36552152152152	1.67970684870625	0.812952285437952	0
"3248"	0.922	1.39531131131131	1.73131027326885	0.80592793380522	0
"2847"	0.905	1.26323823823823	1.71310341081852	0.737397538444373	0
"4928"	0.905	1.17314814814814	1.71310341081852	0.684808716589746	0
"3721"	0.935	1.35212712712713	1.67076506723129	0.809286208843121	0
"3146"	0.943	1.40916016016016	1.71383726044248	0.822225185952801	0
"3836"	0.903	1.17276376376376	1.70771280251715	0.686745313401132	0
"3678"	0.954	1.47535935935936	1.81594845575885	0.812445614676237	0
"4728"	0.924	1.28951351351351	1.73029502441769	0.745256442003284	0
"4643"	0.915	1.20297797797797	1.72680501397996	0.696649574351959	0
"4857"	0.917	1.21332432432433	1.72697625717971	0.702571514391156	0
"2826"	0.93	1.20630630630631	1.6907634884466	0.713468391380162	0
"3176"	0.945	1.35132632632632	1.73086102987915	0.780724912629567	0
"4990"	0.917	1.1893003003003	1.72697625717971	0.688660481205756	0
"3043"	0.947	1.38958058058057	1.75304601849698	0.792666345274824	0
"3213"	0.955	1.38435935935936	1.82385134234452	0.759030808717009	0
"3437"	0.917	1.15726826826827	1.72697625717971	0.670112436958557	0
"4544"	0.912	1.16141741741742	1.72629432711673	0.672780648800038	0
"3039"	0.929	1.26722622622622	1.69678512476924	0.74683954245448	0
"4752"	0.932	1.36073673673674	1.67368154598259	0.813020099315169	0
"3025"	0.901	1.17637537537538	1.70314932702658	0.69070595085701	0
"2692"	0.909	1.14786686686687	1.72248185458857	0.666402878967362	0
"4572"	0.899	1.19999899899901	1.70132085447852	0.705333738689063	0
"3447"	0.93	1.3004004004004	1.6907634884466	0.769120228397617	0
"4718"	0.936	1.34925325325326	1.6729477361561	0.806512495335575	0
"2896"	0.916	1.27221621621622	1.72683036721382	0.736734910603231	0
"3925"	0.901	1.20840740740741	1.70314932702658	0.709513480839104	0
"2578"	0.923	1.18425525525526	1.73104873287961	0.684125890139001	0
"3246"	0.937	1.41844944944945	1.67598761642866	0.846336473817152	0
"3572"	0.897	1.14753853853854	1.69962730187894	0.675170690227159	0
"3282"	0.926	1.2737977977978	1.721862124539	0.739779207431509	0
"4689"	0.905	1.18315815815815	1.71310341081852	0.690651919018037	0
"3784"	0.935	1.36013513513514	1.67076506723129	0.814079227421896	0
"3707"	0.931	1.34558458458458	1.68186964781436	0.800052837824389	0
"2945"	0.936	1.38528928928929	1.6729477361561	0.828052938744069	0
"2642"	0.955	1.48045545545546	1.82385134234452	0.811719366092832	0
"3435"	0.937	1.32435535535535	1.67598761642866	0.790193998078222	0
"3114"	0.955	1.4223973973974	1.82385134234452	0.779886696011605	0
"3981"	0.93	1.30440440440441	1.6907634884466	0.771488391674955	0
"4856"	0.929	1.37933833833834	1.69678512476924	0.812912795028143	0
"4493"	0.899	1.14794694694695	1.70132085447852	0.674738656100713	0
"3869"	0.95	1.36286286286287	1.78260871745725	0.76453281615658	0
"3370"	0.936	1.26316716716717	1.6729477361561	0.755054769415285	0
"3970"	0.954	1.43531931931932	1.81594845575885	0.79039650864954	0
"2653"	0.938	1.35751351351351	1.67970684870625	0.808184782099987	0
"3587"	0.943	1.32307407407407	1.71383726044248	0.771995162325086	0
"4586"	0.917	1.30942042042042	1.72697625717971	0.758215647132754	0
"4789"	0.918	1.22249849849849	1.72818173787714	0.707390010960412	0
"3866"	0.919	1.21165065065065	1.7303725576599	0.700225304248496	0
"2719"	0.936	1.33924324324325	1.6729477361561	0.800529038833216	0
"4321"	0.921	1.29405305305305	1.73210754199449	0.7470974068752	0
"4731"	0.942	1.4580940940941	1.70410842298715	0.855634579599215	0
"3656"	0.915	1.27905405405405	1.72680501397996	0.740705547933327	0
"3497"	0.925	1.37875375375375	1.72803013817804	0.797875987977529	0
"4350"	0.92	1.3029029029029	1.73214700990067	0.75218956327363	0
"4946"	0.934	1.33898298298298	1.66961883069572	0.801969262903577	0
"3425"	0.946	1.38046446446447	1.74150773478787	0.79268351032194	0
"3419"	0.912	1.21547147147147	1.72629432711673	0.704092837692146	0
"323"	1.029	2.65881781781783	2.56306078972153	1.03736042019772	0
"3840"	0.918	1.3306066066066	1.72818173787714	0.769945994361154	0
"2724"	0.924	1.22745145145145	1.73029502441769	0.7093885344001	0
"2569"	0.948	1.37066666666667	1.76427821908298	0.776899386866034	0
"2883"	0.952	1.38908508508508	1.79981613554631	0.771792772411971	0
"4024"	0.903	1.21880980980981	1.70771280251715	0.713708890636235	0
"4122"	0.924	1.29151551551552	1.73029502441769	0.746413471280806	0
"2556"	0.917	1.27939039039039	1.72697625717971	0.740826855651005	0
"3199"	0.95	1.53503503503504	1.78260871745725	0.861117204242467	0
"4861"	0.904	1.23401801801802	1.71049184310533	0.721440457604116	0
"4717"	0.94	1.36376376376377	1.68847399968033	0.807690117835369	0
"2921"	0.909	1.24796696696697	1.72248185458857	0.724516756819509	0
"3385"	0.908	1.22075675675676	1.71991628821424	0.709776845025553	0
"4784"	0.919	1.26970870870871	1.7303725576599	0.733777649840808	0
"2894"	0.921	1.22398298298298	1.73210754199449	0.706643758143098	0
"4233"	0.933	1.25977077077077	1.66969063518913	0.754493523662887	0
"2523"	0.897	1.15554654654655	1.69962730187894	0.679882316122528	0
"4964"	0.946	1.42050450450451	1.74150773478787	0.815675105041972	0
"3543"	0.934	1.39303703703704	1.66961883069572	0.834344349396539	0
"4379"	0.907	1.23358458458458	1.71729131584734	0.718331580204795	0
"3457"	0.911	1.24832732732733	1.72558974992438	0.723420689872566	0
"3164"	0.923	1.28435535535536	1.73104873287961	0.741952165158759	0
"3690"	0.917	1.14525625625626	1.72697625717971	0.663156920365857	0
"3934"	0.912	1.25350950950951	1.72629432711673	0.726127340986593	0
"2730"	0.899	1.16196096096097	1.70132085447852	0.682975793720654	0
"4268"	0.916	1.2562002002002	1.72683036721382	0.727460104970841	0
"3638"	0.925	1.31869369369369	1.72803013817804	0.763119614964622	0
"400"	1.041	2.89621521521522	2.70202635353387	1.07186786369696	0
"3258"	0.935	1.4181931931932	1.67076506723129	0.848828612118015	0
"4027"	0.931	1.31955855855856	1.68186964781436	0.784578376970751	0
"4112"	0.934	1.45910310310311	1.66961883069572	0.873913899554605	0
"3504"	0.919	1.2637027027027	1.7303725576599	0.730306717538155	0
"4592"	0.911	1.29036936936937	1.72558974992438	0.747784558540588	0
"3853"	0.912	1.27953553553554	1.72629432711673	0.741203580082793	0
"3531"	0.923	1.29836936936938	1.73104873287961	0.750047843661524	0
"3815"	0.926	1.3758998998999	1.721862124539	0.799076697426212	0
"4967"	0.92	1.2008008008008	1.73214700990067	0.693244161111745	0
"4039"	0.929	1.40136036036036	1.69678512476924	0.825891469640826	0
"4675"	0.936	1.30320720720721	1.6729477361561	0.778988595424723	0
"4712"	0.905	1.19717217217217	1.71310341081852	0.698832402417647	0
"3430"	0.919	1.29773673673674	1.7303725576599	0.749975333919854	0
"3395"	0.934	1.31495895895896	1.66961883069572	0.787580335573371	0
"4421"	0.94	1.40380380380381	1.68847399968033	0.831403861753026	0
"4143"	0.935	1.40017517517518	1.67076506723129	0.838044320315769	0
"2670"	0.917	1.25736836836837	1.72697625717971	0.728075075231054	0
"3803"	0.898	1.12872472472472	1.70069336184576	0.663685029910222	0
"4693"	0.908	1.23076676676677	1.71991628821424	0.715596901547259	0
"2889"	0.915	1.31108608608608	1.72680501397996	0.759255431546537	0
"4775"	0.907	1.22757857857858	1.71729131584734	0.714834208529655	0
"3096"	0.904	1.23802202202203	1.71049184310533	0.723781307120671	0
"4541"	0.932	1.3166926926927	1.67368154598259	0.786704433620125	0
"3448"	0.933	1.35186286286287	1.66969063518913	0.80964870639628	0
"1794"	1.077	2.98205305305304	3.11823823721638	0.956326241357075	0
"3921"	0.936	1.38528928928929	1.6729477361561	0.828052938744068	0
"4491"	0.898	1.24283883883883	1.70069336184576	0.730783612567277	0
"4077"	0.935	1.29607107107108	1.67076506723129	0.775735078791695	0
"3897"	0.919	1.2556946946947	1.7303725576599	0.725678807801284	0
"3133"	0.922	1.26918518518518	1.73131027326885	0.733077834043501	0
"3619"	0.902	1.19158758758759	1.70514047076471	0.698820776362895	0
"4158"	0.912	1.2394954954955	1.72629432711673	0.718009366088639	0
"3538"	0.929	1.26322222222222	1.69678512476924	0.744479783433991	0
"3498"	0.922	1.24716316316316	1.73131027326885	0.720357975354947	0
"4069"	0.91	1.22712712712713	1.7244218886394	0.711616533756338	0
"4674"	0.911	1.24031931931932	1.72558974992438	0.718779952983419	0
"4508"	0.897	1.2096006006006	1.69962730187894	0.711685790916265	0
"2926"	0.909	1.26598498498499	1.72248185458857	0.734977254832896	0
"3389"	0.926	1.34586986986987	1.721862124539	0.781636259192476	0
"3936"	0.918	1.21649249249249	1.72818173787714	0.70391467854926	0
"4371"	0.933	1.29981081081082	1.66969063518913	0.778474037894797	0
"2599"	0.931	1.34758658658658	1.68186964781436	0.801243180966976	0
"4648"	0.901	1.20440340340341	1.70314932702658	0.707162539591342	0
"2873"	0.915	1.25903403403403	1.72680501397996	0.729111870675073	0
"4716"	0.899	1.17397297297298	1.70132085447852	0.690036197394888	0
"2647"	0.905	1.1331081081081	1.71310341081852	0.661435906876578	0
"4447"	0.912	1.18544144144144	1.72629432711673	0.68669717719653	0
"4790"	0.889	1.15383283283284	1.67308131049405	0.689645401927369	0
"4004"	0.908	1.20273873873874	1.71991628821424	0.699300743286482	0
"3186"	0.926	1.38791191191191	1.721862124539	0.806052872719706	0
"4456"	0.916	1.22016416416417	1.72683036721382	0.706591792297965	0
"4580"	0.89	1.15105105105105	1.67768331428283	0.686095546907846	0
"3486"	0.935	1.35012512512513	1.67076506723129	0.808087954198426	0
"2606"	0.932	1.41078678678679	1.67368154598259	0.84292426487772	0
"4555"	0.931	1.25349249249249	1.68186964781436	0.74529705326536	0
"2939"	0.917	1.26938038038039	1.72697625717971	0.735030591823753	0
"3332"	0.904	1.19397797797798	1.71049184310533	0.698031962438569	0
"3300"	0.923	1.36243343343344	1.73104873287961	0.787056659674171	0
"4916"	0.906	1.22839239239239	1.71517358066211	0.716191297628422	0
"3049"	0.92	1.24484484484484	1.73214700990067	0.718671589495303	0
"4231"	0.935	1.33811311311312	1.67076506723129	0.800898426330264	0
"3998"	0.938	1.47763363363363	1.67970684870625	0.879697332169448	0
"2504"	0.914	1.27988388388388	1.72678478230715	0.741194789876385	0
"4931"	0.907	1.13748848848849	1.71729131584734	0.662373633402577	0
"3275"	0.934	1.36300700700701	1.66961883069572	0.816358190233783	0
"2959"	0.939	1.4166956956957	1.68392811240508	0.841304141940059	0
"4587"	0.921	1.31207107107107	1.73210754199449	0.757499773692025	0
"3508"	0.916	1.32226626626627	1.72683036721382	0.765718678204447	0
"4197"	0.917	1.21532632632633	1.72697625717971	0.703730767156607	0
"4174"	0.884	1.09563963963964	1.65622850102845	0.66152685994673	0
"3843"	0.925	1.36874374374374	1.72803013817804	0.792083259142045	0
"4242"	0.907	1.27362462462462	1.71729131584734	0.741647391372385	0
"2859"	0.917	1.31943043043043	1.72697625717971	0.764011910960003	0
"3949"	0.931	1.27151051051051	1.68186964781436	0.756010141548648	0
"4258"	0.94	1.36576576576577	1.68847399968033	0.808875805031252	0
"3198"	0.914	1.30991391391391	1.72678478230715	0.758585509517721	0
"3355"	0.905	1.16113613613613	1.71310341081852	0.677796873675796	0
"3705"	0.933	1.37588688688689	1.66969063518913	0.824037014935427	0
"4038"	0.932	1.3226986986987	1.67368154598259	0.790292933487631	0
"3464"	0.92	1.34094094094094	1.73214700990067	0.774149615059428	0
"3228"	0.923	1.30637737737738	1.73104873287961	0.754673945663105	0
"3824"	0.939	1.35463363363364	1.68392811240508	0.804448612535409	0
"3566"	0.912	1.22948548548549	1.72629432711673	0.7122108125901	0
"3074"	0.926	1.35788188188188	1.721862124539	0.788612434485969	0
"3019"	0.938	1.36752352352352	1.67970684870625	0.814144161272441	0
"3700"	0.912	1.22948548548549	1.72629432711673	0.7122108125901	0
"4865"	0.902	1.16556156156156	1.70514047076471	0.683557502473	0
"4323"	0.947	1.55574674674674	1.75304601849698	0.887453455489214	0
"3571"	0.895	1.17114614614615	1.69487553764395	0.690992418106501	0
"3003"	0.93	1.20230230230231	1.6907634884466	0.711100228102824	0
