"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"phenoid"	"RNA_snn_res.2"	"seurat_clusters"	"ident"	"sizeFactor"	"TSNE_1"	"TSNE_2"
"cell_857"	1	13729	2267	8	3	11	11	0.813638070620539	-0.634679817228954	-2.64890512191291
"cell_858"	1	20507	2741	8	11	19	19	1.23106189279872	-2.2913924461527	-1.81466985843452
"cell_859"	1	20576	2783	8	28	6	6	1.38155705160179	1.49280726379496	-1.67285610988076
"cell_860"	1	6023	1414	8	31	9	9	0.377919618328632	-3.50372429021092	2.04445032910999
"cell_861"	1	5416	1303	8	31	9	9	0.316954076730336	-4.20550283678885	-3.35213749818378
"cell_862"	1	13218	2250	8	8	16	16	0.827511379426148	-0.0985851887585231	2.24588048294883
"cell_863"	1	11779	2151	8	13	3	3	0.75010672242861	1.76250997908706	0.233688153689231
"cell_864"	1	9631	1896	8	28	6	6	0.605602600357662	-3.48027891503039	-0.888117285322514
"cell_865"	1	11912	2148	8	1	1	1	0.764162451489903	-2.11353970667966	-3.12138540911235
"cell_866"	1	10618	2051	8	1	1	1	0.667709462052268	2.51907888808873	2.39536926973314
"cell_867"	1	26104	3029	8	19	26	26	1.65381415911915	2.73047027748939	-3.50846277540707
"cell_868"	1	15762	2441	8	30	8	8	0.986747107393355	-2.22687904219048	0.828220494067595
"cell_869"	1	9111	1826	8	30	8	8	0.569662510737827	0.28201528310711	3.47574773660035
"cell_870"	1	24712	2973	8	8	16	16	1.51839264128323	2.51858447442736	-0.612953773469412
"cell_871"	1	22344	2870	8	28	6	6	1.37066709047952	4.84600252989056	-0.471160558307876
"cell_872"	1	25441	3049	8	1	1	1	1.62103312236728	-2.38571599768239	-1.9938057627384
"cell_873"	1	10504	1975	8	1	1	1	0.658303336214172	0.158712869675096	-2.60240879083447
"cell_874"	1	21178	2816	8	3	11	11	1.35604518094469	2.13092427136819	0.106781950149221
"cell_875"	1	21838	2818	8	13	3	3	1.38421847074423	1.13188758690548	1.32823543454297
"cell_876"	1	18788	2668	8	1	1	1	1.21754720032407	-3.00409527424093	1.27923549980717
"cell_877"	1	14738	2348	8	12	20	20	0.932199034966122	2.74900344060084	2.54598673288263
"cell_878"	1	12802	2213	8	4	12	12	0.84662613738305	-3.07642697929678	3.24280194533022
"cell_879"	1	9417	1887	8	15	22	22	0.584442979432567	-3.07642698969182	3.02368106724915
"cell_880"	1	18325	2604	8	1	1	1	1.1456201398681	2.95248097518241	1.26358115193679
"cell_881"	1	20407	2752	8	9	17	17	1.25189321435052	0.0487503631536613	2.17877201914646
"cell_882"	1	14151	2398	9	1	1	1	0.884245059294824	1.03938966124984	-3.99914973597968
"cell_883"	1	5719	1331	9	24	4	4	0.360864442012809	3.6150693279432	-0.183740567114156
"cell_884"	1	13361	2275	9	28	6	6	0.842762996583229	2.64754490636474	-0.845993195517325
"cell_885"	1	18273	2675	9	1	1	1	1.16010595905064	2.6407138478289	1.54844265250199
"cell_886"	1	11284	2070	9	1	1	1	0.699015201281289	-2.17437768386465	1.36103471857053
"cell_887"	1	15422	2389	9	1	1	1	0.972606820193333	0.509057372908648	-2.98789646929693
"cell_888"	1	24219	2998	9	28	6	6	1.62286445788563	0.446149673756065	1.32229824327592
"cell_889"	1	10050	1935	9	13	3	3	0.643378281483061	-0.139542592132373	4.20947236259194
"cell_890"	1	7012	1521	9	15	22	22	0.453492032371934	3.96593772486001	-2.89604133722747
"cell_891"	1	9169	1873	9	1	1	1	0.593499955953277	1.70711143408908	-3.28385698591014
"cell_892"	1	20741	2763	9	18	25	25	1.24644173331537	-0.659321949684014	-1.41748257146752
"cell_893"	1	27669	3136	9	3	11	11	1.70477265344887	-0.594692041894043	-2.72396905887552
"cell_894"	1	21199	2859	9	30	8	8	1.34423481734758	3.51952874819011	1.14849159588352
"cell_895"	1	22174	2867	9	1	1	1	1.30956966860325	-0.18554557215496	-3.62828885492312
"cell_896"	1	12248	2170	9	7	15	15	0.769269360142826	4.92967410533343	0.780885833144834
"cell_897"	1	18165	2625	9	1	1	1	1.1806719207331	1.70029064435105	4.43466917313501
"cell_898"	1	3761	1041	9	15	22	22	0.261301538756495	-1.68501206161075	-3.86073834659823
"cell_899"	1	21144	2801	9	1	1	1	1.31939903263015	1.11938342981864	2.62039286939514
"cell_900"	1	14629	2426	9	1	1	1	0.912420889836981	-3.16652658051596	1.1600254427497
"cell_901"	1	11466	2120	9	31	9	9	0.73310713286423	-2.96000225013389	-2.62545603974521
"cell_902"	1	9555	1908	9	1	1	1	0.593880923349013	4.80152871892492	1.38311548818122
"cell_903"	1	16235	2491	9	30	8	8	0.956965111985479	-3.0113091278359	0.512311166987161
"cell_904"	1	24701	2973	9	1	1	1	1.51042725391229	1.07279923061798	-3.73544286098406
"cell_905"	1	18764	2718	9	2	2	2	1.19290445649456	0.887121573076992	2.28473610776899
"cell_906"	1	8244	1689	9	11	19	19	0.515963302811312	0.855973652423693	-1.47180404076823
"cell_907"	1	23189	2913	9	31	9	9	1.46193024466948	-1.44284705899974	-0.362852409966841
"cell_908"	1	7178	1486	9	4	12	12	0.456332495554103	-0.315253249643011	2.76852253200385
"cell_909"	1	8914	1834	9	20	27	27	0.574451156742227	-2.19380781290365	-0.620271210406402
"cell_910"	1	23787	2906	9	1	1	1	1.46653544544617	3.12469015863545	1.62441282212186
"cell_911"	1	21269	2818	9	30	8	8	1.34768341300708	-3.32757735991543	0.739023180633192
"cell_912"	1	12806	2174	9	31	9	9	0.791831372122617	-2.79769825821669	1.43507053958234
"cell_913"	1	21815	2794	9	2	2	2	1.3601650499057	-2.23233775711811	-1.22081685732447
"cell_914"	1	19119	2684	9	1	1	1	1.1606599019714	1.21584429806712	-2.39843777893752
"cell_915"	1	22295	2809	9	1	1	1	1.36836594353301	-0.812613217061991	-0.732524734551398
"cell_916"	1	7584	1631	9	1	1	1	0.465090384396016	3.90727425796561	0.809368509990847
"cell_917"	1	20866	2816	9	1	1	1	1.26499635428592	2.08870295761465	1.04918896693144
"cell_918"	1	15243	2434	9	13	3	3	1.00525513981738	1.72697040154072	2.01312095809707
"cell_919"	1	22205	2865	9	27	5	5	1.3977859363928	0.365308374115476	-0.478499980845726
"cell_920"	1	15386	2427	9	4	12	12	0.959780992477005	0.584278856495208	1.7403510412513
"cell_921"	1	11425	2056	9	28	6	6	0.730300904054019	2.99173579812128	-1.26915791344574
"cell_922"	1	12957	2216	9	1	1	1	0.784686171870625	4.44367535947635	2.13921028673161
"cell_923"	1	21450	2866	9	10	18	18	1.38488255960344	-0.613850265275427	0.559747791798042
"cell_924"	1	16500	2558	9	30	8	8	0.988612223598998	3.15446741866302	2.15537222140244
"cell_925"	1	13202	2299	9	2	2	2	0.815975761064286	2.12206228199557	-1.64709370846573
"cell_926"	1	13985	2345	9	2	2	2	0.898954180530103	-2.71644173430581	4.17000594809729
"cell_927"	1	12662	2136	9	15	22	22	0.714342035057096	2.96712853899873	-0.786241580119421
"cell_928"	1	21371	2785	9	24	4	4	1.2938785163527	0.943207699684822	0.327812286385864
"cell_929"	1	21492	2756	9	18	25	25	1.25906142650533	0.0403007226872328	-1.52604142006463
"cell_930"	1	12556	2264	9	1	1	1	0.809581416224118	-4.97741281601094	1.40604145003497
"cell_931"	1	21286	2789	9	19	26	26	1.32643007229295	0.156985933727956	-0.833752618490998
"cell_932"	1	13413	2199	9	30	8	8	0.795933868036018	-1.77229900945043	-3.35387295465699
"cell_933"	1	1833	583	9	1	1	1	0.11546204573281	4.6130499185138	-2.51748198082035
"cell_934"	1	8835	1736	9	27	5	5	0.533784667909629	2.70134477164105	-3.61415769069078
"cell_935"	1	6545	1525	9	1	1	1	0.415469659378694	1.17775631639652	3.81297583591409
"cell_936"	1	17236	2578	9	1	1	1	1.03505719968256	1.19646428563414	-3.33420315950808
"cell_937"	1	9438	1851	9	31	9	9	0.579063645994008	-0.72862620120572	-2.82815620047246
"cell_938"	1	12838	2267	9	14	21	21	0.816746839234019	-0.726250815971493	1.62546191368787
"cell_939"	1	9414	1855	9	31	9	9	0.597474620676458	-2.63233565988784	-3.48858191109517
"cell_940"	1	16446	2494	9	7	15	15	0.997928650963252	-4.39880452443967	-1.43968612448379
"cell_941"	1	17180	2556	9	8	16	16	1.09026923859484	1.49157022656021	4.46930946018447
"cell_942"	1	15264	2440	9	12	20	20	0.952859354446249	-0.479301953931347	0.838929672742219
"cell_943"	1	10511	2018	9	5	13	13	0.663366075004475	1.46475271905663	-2.6254359913316
"cell_944"	1	25027	3040	9	1	1	1	1.66150513350548	0.952859742500046	2.69688781451799
"cell_945"	1	12133	2189	9	27	5	5	0.755174360981505	-2.61815447651455	2.3385791907747
"cell_946"	1	22897	2924	9	12	20	20	1.50887433167902	-0.176262728973901	0.184672889732888
"cell_947"	1	26138	2992	9	32	10	10	1.54343360622841	-1.47430303278336	-1.88947138298938
"cell_948"	1	29003	3153	9	6	14	14	1.83138597638801	0.91444760657803	-2.8357367735999
"cell_949"	1	23138	2898	9	29	7	7	1.47657351798212	2.15927451843809	-4.10605314740888
"cell_950"	1	11277	2087	9	28	6	6	0.706776966246807	-0.29039599389511	-2.73168859295141
"cell_951"	1	18629	2572	9	1	1	1	1.14418644309165	1.28881111281866	3.01556506312497
"cell_952"	1	18742	2622	9	1	1	1	1.13158756789455	2.28334913634997	2.23038134524155
"cell_953"	1	7177	1537	9	31	9	9	0.447087561596484	-1.51841880718237	-1.27430439461811
"cell_954"	1	14051	2308	9	14	21	21	0.889405019213346	1.16467676547252	3.46336344054051
"cell_955"	1	15938	2457	9	16	23	23	0.997235040694501	-1.30133313980842	-0.750970397785393
"cell_956"	1	12553	2230	9	12	20	20	0.770096480621175	-4.31304578057309	3.45410386577904
"cell_957"	1	14338	2302	9	1	1	1	0.910741904972354	3.45890590805612	1.01536492248052
"cell_958"	1	18395	2662	9	2	2	2	1.15699150344068	3.26249220200354	-3.82371957433082
"cell_959"	1	17009	2531	9	18	25	25	0.986635492288505	0.625296643962158	-0.0410426394954259
"cell_960"	1	6575	1456	9	15	22	22	0.383704625832498	-3.71271591261312	-3.76399705995963
"cell_961"	1	17431	2557	9	17	24	24	1.07607731273691	-0.442873031144219	-4.93895004649465
"cell_962"	1	18140	2685	9	30	8	8	1.14918557393808	0.00348319253076714	-3.72258374210793
"cell_963"	1	22006	2835	9	13	3	3	1.33573635432644	0.838141539843401	0.928532267586849
"cell_964"	1	23742	2911	9	1	1	1	1.48785155262355	1.18810752243952	-3.75977595215348
"cell_965"	1	16684	2558	9	28	6	6	1.00900537615366	1.26460249633821	0.546589718282623
"cell_966"	1	7590	1620	9	1	1	1	0.486260213174484	-2.95716690613877	-4.25176634010975
"cell_967"	1	13174	2323	9	1	1	1	0.840723641393697	0.473640432521509	1.79577963638565
"cell_968"	1	15069	2393	9	14	21	21	0.931781945037303	1.3452832398311	0.50265274793569
"cell_969"	1	8718	1777	9	1	1	1	0.548371538710745	-0.768530215231555	-1.16344676385022
"cell_970"	1	22245	2820	9	18	25	25	1.36577744548332	0.253310386829217	3.52833418003581
"cell_971"	1	19881	2737	9	24	4	4	1.27871719448413	4.17823111153823	2.43594094535663
"cell_972"	1	20580	2769	9	31	9	9	1.27858222734696	-0.157217162332632	-3.80420958996229
"cell_973"	1	9128	1841	9	1	1	1	0.565249366464842	2.12410739834936	-4.56568287231556
"cell_974"	1	15946	2476	9	1	1	1	0.955680361332151	3.0848544275788	1.75732214243936
"cell_975"	1	14085	2340	9	1	1	1	0.948142232822734	0.53861397058218	-3.09929768370198
"cell_976"	1	19832	2648	9	1	1	1	1.17618970256388	2.33253099844711	1.53406594596458
"cell_977"	1	15609	2447	9	1	1	1	0.948199949360993	1.35125539202888	2.30149785698859
"cell_978"	1	17010	2530	9	1	1	1	1.08591893603489	1.75457503206891	2.54571429944352
"cell_979"	1	22491	2803	9	14	21	21	1.45909015607823	2.24183913822081	0.430520780154971
"cell_980"	1	20513	2768	9	4	12	12	1.3286240098274	1.03615923739223	2.91479512803182
"cell_981"	1	17555	2596	9	29	7	7	1.08915273916223	0.196450119441669	1.56243246922215
"cell_982"	1	24846	2954	9	8	16	16	1.48321010582927	1.00095672479479	2.22929914191529
"cell_983"	1	11622	2098	9	1	1	1	0.724961515906202	2.65461414794247	1.54686990490957
"cell_984"	1	15249	2478	9	2	2	2	0.954058600567098	1.11825117689036	3.34323385244138
"cell_985"	1	29277	3144	9	1	1	1	1.88982797453184	-0.161966572276318	-3.08694564813252
"cell_986"	1	12031	2130	9	1	1	1	0.748097473314281	-3.22891750619882	-2.94475264593451
"cell_987"	1	14765	2361	9	7	15	15	0.945688015036652	0.497235945346422	-3.97285397419807
"cell_988"	1	18253	2613	9	1	1	1	1.13713382382582	3.17645109823545	2.96557975106527
"cell_989"	1	8052	1726	9	7	15	15	0.498110099932658	-3.03708071744964	-1.51943741946158
"cell_990"	1	20741	2739	9	1	1	1	1.30207088775494	2.97359474162733	1.7810261519193
"cell_991"	1	14040	2316	9	27	5	5	0.869881015646802	-3.29285883154714	-2.93270029468949
"cell_992"	1	14734	2347	9	19	26	26	0.965986602720343	0.705978999185212	0.496606721111891
"cell_993"	1	16019	2475	9	8	16	16	1.04353954204783	-1.11709931659169	-2.13016853131515
"cell_994"	1	20395	2737	9	31	9	9	1.20656412619404	1.55886138681196	-5.02666437977279
"cell_995"	1	3885	1035	9	24	4	4	0.242778745362722	4.99327795773108	1.38160025780093
"cell_996"	1	8583	1781	9	3	11	11	0.54498221724173	-0.60911063570782	-3.79184868758312
"cell_997"	1	4910	1231	9	1	1	1	0.299899899947638	3.80362899998345	0.385914563462557
"cell_998"	1	15340	2404	9	22	29	29	0.949853854577089	0.822952149303985	-3.26093759893285
"cell_999"	1	23665	2901	9	3	11	11	1.5056443616138	-0.792966706716436	-3.87322226449836
"cell_1000"	1	13197	2254	9	1	1	1	0.813374824400706	5.0133341555053	0.682501911551138
